Chat ID,Chat Message,UNIX Time Stamp,chat_location_context
9273964,plz sir madam I like to come matheran on 3 janu 2015 and stay there 3 night so plz give me good hotel with best rate,1415520067,110:23/11/2014:25/11/2014
9515238,"\
Maxen Guest House(AS) - Goa X\
Check in: 23/11/2014 Check out: 29/11/2014\
Double A/c Room1 Room @ Rs. 983/night\
Avg Price per Night*\
Rs. 983 ",1415520062,14:14/11/2014:17/11/2014
9606490,sorry sir have to pay full amount bcz its a govt property,1415520042,:16/11/2014:19/11/2014
9606490,okay will send the payment lin k through mail,1415519969,:16/11/2014:19/11/2014
9606490,without confirmation am not the authorized person to send you the details,1415519955,:16/11/2014:19/11/2014
9606280,"you are giving me hotels in shegaon , right?",1415519945,:01/12/2014:04/12/2014
9515238,Can you help me find the stay in calangute goa between 23 nov till 29 nov for 2 poeple,1415519938,14:14/11/2014:17/11/2014
9602926,may I know your check-in/check-out dates pls,1415519878,444:15/11/2014:18/11/2014
9606280,"how do you grade royal palace hotel, pls suggest",1415519875,:01/12/2014:04/12/2014
9606686,"since your requirement is for a group booking, pls provide me your contact number and email address, I will check with the hotel and revert back to you at the earliest possible.",1415519853,:04/12/2014:07/12/2014
9606490,rooms are limited plz go ahead for booking,1415519837,:16/11/2014:19/11/2014
9606490,"\
APTDC Suryalanka Beach Resort - Suryalanka X\
Check in: 10/11/2014 Check out: 11/11/2014\
Double A/c Room1 Room @ Rs. 1,769/night\
Avg Price per Night*\
Rs. 1,769 ",1415519822,:16/11/2014:19/11/2014
9606542,"\
Ruppi's Hotel and Resort - Bangalore X\
Check in: 14/11/2014 Check out: 16/11/2014\
Sahasrapathi Standard Cottage- Non A/c1 Room @ Rs. 2,164/night\
Avg Price per Night*\
Rs. 2,164 ",1415519806,604336:16/11/2014:19/11/2014
9606280,"what do u mean by avrage price, pls explain",1415519804,:01/12/2014:04/12/2014
9605726,is there anything else that I may assist you with?,1415519799,:16/11/2014:19/11/2014
9606862,please find me a hotel which allows me a early check in at 9 am,1415519771,"Salt Lake, West Bengal, India:17/11/2014:18/11/2014"
9606280,"tell me per night totall cost for 3 adult ,  ",1415519763,:01/12/2014:04/12/2014
9606546,"Includes:\
\
Room rent.\
kindly Note :\
~Complimentary Breakfast ,Lunch And Dinner only on 1st october to 6th october , 23th october to 1st january\
\
Checkin Time:\
09:00 Hrs\
Checkout Time:\
09:00 Hrs",1415519743,730:25/12/2014:27/12/2014
9606490,"\
APTDC Suryalanka Beach Resort - Suryalanka X\
Check in: 10/11/2014 Check out: 11/11/2014\
Double Non A/c Room1 Room @ Rs. 1,242/night\
Avg Price per Night*\
Rs. 1,242 ",1415519742,:16/11/2014:19/11/2014
9606862,may I know your check-in/check-out dates ,1415519725,"Salt Lake, West Bengal, India:17/11/2014:18/11/2014"
9606546,"\
Mark Meadows - Santiniketan X\
Check in: 25/12/2014 Check out: 27/12/2014\
Deluxe Double 1 Room @ Rs. 5,384/night\
",1415519718,730:25/12/2014:27/12/2014
9604216,It is 1night stay all 20 are adults we just enjoy 1 hall also can do,1415519692,:04/12/2014:07/12/2014
9606280,"\
Hotel Vrindavan - Panvel X\
Check in: 29/11/2014 Check out: 1/12/2014\
Executive Non A/c Double1 Room @ Rs. 678/night\
Extra Bed1 Room @ Rs. 233/night\
Avg Price per Night*\
Rs. 911 ",1415519691,:01/12/2014:04/12/2014
9606862,"i need a good hotel/guest house/service aprtment in salt lake ,kolkota",1415519673,"Salt Lake, West Bengal, India:17/11/2014:18/11/2014"
9606686,may I know the total number of adults & children pls,1415519662,:04/12/2014:07/12/2014
9488932,may I know your check-in/check-out dates pls,1415519655,1130:26/12/2014:28/12/2014
9606686,YES I AM LOOKING FOR JAMSHEDPUR IF POSIBLE IN BISTUPUR,1415519650,:04/12/2014:07/12/2014
9606518,"sorry sir , as per hotel policy unmarried not allowed ",1415519636,12744:14/12/2014:15/12/2014
9545410,"Amenities\
\
    Valet\
    Cable Television\
    TV Remote Control",1415519617,:14/11/2014:17/11/2014
9606542,"sorry for the delay, I am checking various options for you",1415519612,604336:16/11/2014:19/11/2014
9606686,I WANTS TO BOOK 15 ROOMS IN JANUARY C/IN -29/01/15 C/OUT 31/01/15,1415519611,:04/12/2014:07/12/2014
9606142,"\
SAL Valley Resort - Amarkantak X\
Check in: 25/12/2014 Check out: 27/12/2014\
Non A/C Cottage1 Room @ Rs. 2,650/night\
",1415519600,:04/12/2014:07/12/2014
9606546," Shantiniketan is in Bangalore, Karnataka, India ",1415519578,730:25/12/2014:27/12/2014
9606280,"\
Hotel Jawahar - Thane X\
Check in: 29/11/2014 Check out: 1/12/2014\
Deluxe Non A/c Double1 Room @ Rs. 1,066/night\
Standard Room1 Room @ Rs. 533/night\
Avg Price per Night*\
Rs. 1,599 ",1415519574,:01/12/2014:04/12/2014
9606490,are dat brooms very near to beach viem &gt;??,1415519571,:16/11/2014:19/11/2014
9606770,I want a room in sirsi madhuvan for 14-11-14,1415519567,13514:14/12/2014:15/12/2014
9606490,"sorry for the delay, I am checking various options for you",1415519566,:16/11/2014:19/11/2014
9606770,may i know in which place you re looking for accommodation,1415519542,13514:14/12/2014:15/12/2014
9545410,"\
Three River Paradise Inn - Munnar X\
Check in: 21/11/2014 Check out: 23/11/2014\
Double Non A/c Room2 Rooms @ Rs. 1,462/night\
",1415519541,:14/11/2014:17/11/2014
9605170,"\
Hotel Welcome Park - Nainital X\
Check in: 22/12/2014 Check out: 31/12/2014\
Luxury Non A/c Double1 Room @ Rs. 2,988/night\
Extra Bed1 Room @ Rs. 477/night\
Avg Price per Night*\
Rs. 3,465 ",1415519531,:16/11/2014:19/11/2014
9606280,500 to 1000 per night for total  3 adult,1415519514,:01/12/2014:04/12/2014
9606518,married / Unmarried? Pardon! me for asking b'coz certain hotels have some regulations for Unmarried couples and its our duty to make sure customers are aware of it.,1415519490,12744:14/12/2014:15/12/2014
9606542,meanwhile can i have your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415519477,604336:16/11/2014:19/11/2014
9606542,plz be on hold let me check and give you best options,1415519463,604336:16/11/2014:19/11/2014
9602152,thank you for providing an opportunity to assist you,1415519462,832:02/12/2014:03/12/2014
9606686,hello i am lookin for a good hotel in the city.,1415519460,:04/12/2014:07/12/2014
9605390,Mam do you. Know. Tamij i. Know. Tamil. Please. Continue.....,1415519456,290:16/11/2014:19/11/2014
9606142,"Amenities\
\
    Business Centre\
    Travel Desk\
    Swimming Pool\
    Valet\
    Doctor on Call\
    Breakfast\
    Cable Television\
    TV Remote Control\
\
	\
Cuisines\
\
    Vegetarian\
    Non-Vegetarian",1415519450,:04/12/2014:07/12/2014
9606142,"Includes:\
\
~Room rent\
~ Complimentary Breakfast,Lunch & Dinner Except Dormitory Category.\
Kindly Note:\
~Extra bed will be provided on the chargeable basis that has to be paid directly to the hotel at the time of check in.\
\
Checkin Time:\
12:00 Hrs\
Checkout Time:\
12:00 Hrs",1415519438,:04/12/2014:07/12/2014
9606490,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415519425,:16/11/2014:19/11/2014
9606142,"\
SAL Valley Resort - Amarkantak X\
Check in: 25/12/2014 Check out: 27/12/2014\
Non A/C 12 Bedded Family Dormitory1 Room @ Rs. 7,950/night\
",1415519417,:04/12/2014:07/12/2014
9606542,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415519409,604336:16/11/2014:19/11/2014
9605170,Ohk..see I want a hotel where I can spend considerable relaxing timevin the hotel itself too..so plz suggest me which one wil suit my taste,1415519357,:16/11/2014:19/11/2014
9606546,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415519354,730:25/12/2014:27/12/2014
9606540,If not in jalna on da jalna highway would do,1415519354,522791:16/11/2014:19/11/2014
9606546,may I know the total number of adults & children pls,1415519318,730:25/12/2014:27/12/2014
9606546,"I am looking for 2 rooms at shantiniketan from 25th to 27th december, 2014",1415519307,730:25/12/2014:27/12/2014
9606542,may I know your check-in/check-out dates pls,1415519267,604336:16/11/2014:19/11/2014
9604216,"I am Prashant, I am from Pune, I am lookimh out for 20 to 25 packs checking time 6pm on 29th Nov&#39;2014.",1415519263,:04/12/2014:07/12/2014
9606490,and we want to stay back there till 11th night,1415519246,:16/11/2014:19/11/2014
9606542,in which place you are looking for the resorts sujeesh,1415519236,604336:16/11/2014:19/11/2014
9606280,may i know the exact location ur looking for ,1415519235,:01/12/2014:04/12/2014
9604326,2 duble beded room and 2 extra bed in this hotel is infact only extra mattress.,1415519214,:04/12/2014:07/12/2014
9606490,we are coming by simhapuri exp n it reaches bapatla by 6 ,1415519196,:16/11/2014:19/11/2014
9606540,How can yu help me wid a budget of 800 for a ac room for three person,1415519171,522791:16/11/2014:19/11/2014
9606540,may I know your check-in/check-out dates pls,1415519168,522791:16/11/2014:19/11/2014
9606490,may I know your check-in/check-out dates pls,1415519168,:16/11/2014:19/11/2014
9606534,Looking for cheapest stay in and around mumbai,1415519158,:16/11/2014:19/11/2014
9606542,I&#39;m looking for a resort kind of place ,1415519153,604336:16/11/2014:19/11/2014
9606222,thank you for providing an opportunity to assist you,1415519143,38:16/11/2014:19/11/2014
9606222,is there anything else that I may assist you with?,1415519141,38:16/11/2014:19/11/2014
9604216,may I know your check-in/check-out dates pls,1415519132,:04/12/2014:07/12/2014
9606490,yeah actually we means me n my wife planning to suryalanka beach visit so i jus need accomadation i,1415519126,:16/11/2014:19/11/2014
9604326,2990 inc tax per room for 3 person right????,1415519123,:04/12/2014:07/12/2014
9604216,We are looking 20 to 25 packs nxt to beach in diveagar,1415519120,:04/12/2014:07/12/2014
9606518,may I know your check-in/check-out dates pls,1415519115,12744:14/12/2014:15/12/2014
9581534,10th october 2014 to 11th october 2014 was booking dates,1415519114,:15/11/2014:18/11/2014
9604326,"Amenities\
\
    Travel Desk\
    Swimming Pool\
    Laundry\
    Valet\
    Doctor on Call\
    Safe\
    Breakfast\
    Hairdryer in Room\
    Cable Television\
    Copy Service\
    TV Remote Control\
\
	\
Cuisines\
\
    Vegetarian\
    Non-Vegetarian",1415519098,:04/12/2014:07/12/2014
9604326,"Includes:\
\
Room rent.\
\
Checkin Time:\
12:00 Hrs\
Checkout Time:\
11:00 Hrs",1415519082,:04/12/2014:07/12/2014
9581534,Raichur Karnataka Hotel Nrupatunga or any other good hotel nearby,1415519072,:15/11/2014:18/11/2014
9606164,"Amenities\
\
    Business Centre\
    Internet\
    Travel Desk\
    Laundry\
    Valet\
    Doctor on Call\
    Safe\
    STD/ISD Phone\
    Credit Cards Accepted\
    Cable Television\
    Fax\
    Copy Service\
    Free Newspaper\
    TV Remote Control\
\
	\
Cuisines\
\
    Continental\
    Chinese\
    South Indian\
    Tandoor\
    Vegetarian\
    Non-Vegetarian\
\
Hotel's Editorial Review\
\
Welcome to Hotel J.S.Residency\
\
Hotel J S Residency Varanasi is an island of tranquility in the ancient city of Varanasi. Making the stay here truly unforgettable, are a whole range of modern amenities.\
",1415519069,:01/12/2014:04/12/2014
9605524,thank you for providing an opportunity to assist you,1415519063,:16/11/2014:19/11/2014
9605524,is there anything else that I may assist you with?,1415519060,:16/11/2014:19/11/2014
9606164,"Includes:\
\
Room rent.\
~ Complimentary Breakfast.\
~ Complimentary wi-fi.\
\
Checkin Time:\
12:00 Hrs",1415519060,:01/12/2014:04/12/2014
9604326,"2 Kms from Station\
Lonavala Railway Station ",1415519055,:04/12/2014:07/12/2014
9605390,No no. I need hotel. At. Masinagudi. In.  January. Ok ,1415519052,290:16/11/2014:19/11/2014
9581534,may i kn ow which city u looking for accommodation sir,1415519039,:15/11/2014:18/11/2014
9606164,"\
Hotel J S Residency - Varanasi X\
Check in: 11/11/2014 Check out: 13/11/2014\
Deluxe A/C Double1 Room @ Rs. 2,992/night\
Extra Bed1 Room @ Rs. 1,060/night\
Avg Price per Night*\
Rs. 4,052 ",1415519034,:01/12/2014:04/12/2014
9604326,"\
Giri Vihar Dining and Holiday Club - Lonavala X\
Check in: 25/11/2014 Check out: 26/11/2014\
Double Non A/c Room2 Rooms @ Rs. 1,930/night\
Extra Bed2 Rooms @ Rs. 1,060/night\
Avg Price per Night*\
Rs. 2,990 ",1415519021,:04/12/2014:07/12/2014
9605170,Is this hotel lake view very far from main mall road,1415518973,:16/11/2014:19/11/2014
9606438,i am searching for a hotel in bokkhali...we are 6 person..what would be the hotel price?,1415518967,:01/12/2014:04/12/2014
9606322,may I know your check-in/check-out dates ,1415518960,:04/12/2014:07/12/2014
9604326,"sorry for the delay, I am checking various options for you",1415518953,:04/12/2014:07/12/2014
9605170,"\
Evelyn Hotel - Nainital X\
Check in: 22/12/2014 Check out: 1/1/2015\
Standard Double Bed1 Room @ Rs. 1,546/night\
Extra Bed1 Room @ Rs. 530/night\
Avg Price per Night*\
Rs. 2,076 ",1415518933,:16/11/2014:19/11/2014
9606350,hi wanted best room rates for 27th Dec Check in,1415518924,258:01/12/2014:03/12/2014
9605760,are you looking for accommodation in varanasi,1415518906,:04/12/2014:07/12/2014
9606096,please check for a 4 bedroom accomodation,1415518905,14:15/01/2015:16/02/2015
9605170,Ok I m checking n wil b back till thst plz gve me more option,1415518901,:16/11/2014:19/11/2014
9605628,thank you for providing an opportunity to assist you,1415518882,512:16/11/2014:18/11/2014
9606338,We are looking for a hotel in Pondicherry,1415518869,14056:25/12/2014:28/12/2014
9581534,i have not received dear. I am online on my mail id also,1415518846,:15/11/2014:18/11/2014
9605170,and type the hotel name in the left hand side Find by hotel name column,1415518823,:16/11/2014:19/11/2014
9604326,meanwhile can i have your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415518811,:04/12/2014:07/12/2014
9605170,Please click this <a href='http://stayzilla.com/poi.php#search?h/156/22_12_2014/1_1_2015/main'>link</a>,1415518793,:16/11/2014:19/11/2014
9605390,K.d.JOY mobile.  No. Is 9495013223 kottaparamban. Hous. Poothole. P.o.. trichur.  Kerala,1415518750,290:16/11/2014:19/11/2014
9592348,may I know your check-in/check-out dates ,1415518720,146:01/12/2014:07/12/2014
9606280,"thane - shegaon 29 nov chek in 1dec chek out , pls guide for cheap and best hotel",1415518714,:01/12/2014:04/12/2014
9606142,let me check and confirm u the details sir,1415518700,:04/12/2014:07/12/2014
9604326,"maximum 1000 per hed per night per person, we are six people",1415518692,:04/12/2014:07/12/2014
9604878,thank you for providing an opportunity to assist you,1415518689,:04/12/2014:07/12/2014
9604878,is there anything else that I may assist you with?,1415518687,:04/12/2014:07/12/2014
9605170,Where can I see the picture of this prince hotel,1415518686,:16/11/2014:19/11/2014
9606222,married / Unmarried? Pardon! me for asking b'coz certain hotels have some regulations for Unmarried couples and its our duty to make sure customers are aware of it.,1415518680,38:16/11/2014:19/11/2014
9606164,mrigendra we want single room for 3 persons range below 4000,1415518675,:01/12/2014:04/12/2014
9605628,is there anything else that I may assist you with?,1415518669,512:16/11/2014:18/11/2014
9606280,may I know your check-in/check-out dates pls,1415518658,:01/12/2014:04/12/2014
9605574,"no, jst this...plz cnfrm the booking within 3 hours, so that i can pay the whole amount",1415518634,:16/11/2014:19/11/2014
9604326,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415518629,:04/12/2014:07/12/2014
9604978,sea princess hotel in juhu is not showing up,1415518624,:04/12/2014:07/12/2014
9592348,looking for a hotel in dharwad with AC COMFORTSS RANGE BETWEEN 1000 DAY,1415518620,146:01/12/2014:07/12/2014
9605170,Hotel MAharaja is not available in Nanital sir,1415518619,:16/11/2014:19/11/2014
